asn,name,category
61895,Ziconet,dsl
61910,Double Net,dsl
61911,InfoLink Fibra,dsl
61914,RRM TELECOM LTDA,dsl
61917,NETMAIS TELECOM,dsl
61928,TRIBE NET,dsl
61930,Telecomunicações Riograndense Ltda,dsl
61934,HUBTEL SERVICOS DE TELECOMUNICACOES LTDA,dsl
61937,Oquei Telecom Ltda,dsl
61940,Patrimonial Telecom,dsl
62105,Jonaz B.V.,dsl
62179,UAB Ecofon,dsl
62336,PURtel.com GmbH,dsl
62347,MTS PJSC,dsl
62365,SachsenGigaBit GmbH,dsl
62419,I.Q Online for Internet Services and Communications LLC,dsl
62423,JSC ER-Telecom Holding,dsl
62809,Volt Broadband,dsl
62917,"Gigabit Fiber, LLC",dsl
63060,"ALTIUS Broadband, LLC",dsl
63072,SPYR Network Ltd,dsl
63296,Amarillo Wireless,dsl
63526,Systems Solutions & development Technologies Limited,dsl
63859,PT Eka Mas Republik,dsl
63873,PT Mitra Akses Globalindo,dsl
63969,Race Online Limited,dsl
63980,Minara Firoz Infotech,dsl
63996,Mazeda Networks Limited,dsl
64024,PT Yesi Media Utama,dsl
64029,PT Rama Wima Nusantara,dsl
64072,EVOLUTION NET (Internet Service Provider),dsl
64073,Vetta Group,dsl
64098,TASMANET,dsl
64126,"DOMINICAN TELECOM PRIME, DTP, S.R.L.",dsl
64300,PT Jaringanku Sarana Nusantara,dsl
64429,DDS Service LLC,dsl
131090,National Telecom Public Company Limited,dsl
131111,PT Mora Telematika Indonesia Tbk,dsl
131178,"EZECOM CO., LTD.",dsl
131267,Unitel Laos,dsl
131275,Logon Broadband Pvt. Limited,dsl
131429,MOBIFONE Corporation,dsl
131445,Advance Wireless Network,dsl
131464,Digi Jadoo Broadband Ltd,dsl
131584,"Taiwan Intelligent Fiber Optic Network Co.,Ltd.",dsl
131591,Ambit Microsystem Corporation,dsl
131596,TBC,dsl
131602,"Hsin Yeong An Cable TV Co., Ltd.",dsl
131607,"Digidom CableTV Co., LTD.",dsl
131627,"Peicity Digital Cable Television., LTD",dsl
131706,PT Selaras Citra Terabit,dsl
131773,PT Wisuandha Network Globalindo,dsl
131958,"Tama Cable Network Co.,Ltd.",dsl
132045,Dialog Axiata Plc,dsl
132061,Realmove Company Limited,dsl
132116,Anonet Network Private Limited,dsl
132165,Connect Communications,dsl
132199,Globe Telecom Inc.,dsl
132298,Antaranga Dot Com Ltd,dsl
132447,Hutch Sri Lanka,dsl
132480,Netze Telecom (Private) Limited,dsl
132497,DIGITAL NETWORK ASSOCIATES PRIVATE LIMITED,dsl
132525,China Mobile Heilongjiang Province Network,dsl
132556,Blue Lotus Support Services Pvt Ltd,dsl
132637,PT Bina Informatika Solusindo,dsl
132641,PT Netciti Persada,dsl
132649,PT Adau Putra Network,dsl
132652,PT Cahaya Buana Raksa,dsl
132669,PT Globalnet Multi Data,dsl
132770,Gazon Communications India Limited,dsl
132974,Suraj Network,dsl
133001,Airnet Cable And Datacom Pvt Ltd,dsl
133275,Gigantic Infotel Pvt Ltd,dsl
133283,FUTURE NETSANCHAR LIMITED,dsl
133287,Andhra Pradesh State FiberNet Limited,dsl
133334,DCTV Cable Network Broadband Services Inc,dsl
133414,Foxtel Management Pty Ltd,dsl
133481,AIS Fibre,dsl
133606,Viettel Timor Leste,dsl
133612,Vodafone Australia Pty Ltd,dsl
133613,MTel telecommunication company ltd.,dsl
133661,Netplus Broadband Services Private Limited,dsl
133720,Zess Networks Private Limited,dsl
133799,PT Gomeds Network,dsl
133809,PT Artorius Telemetri Sentosa,dsl
133838,PT Infotek Global Network,dsl
133866,U-Turn Technologies,dsl
133982,Excitel Broadband Private Limited,dsl
133996,Vaishnavaibhavi Internet Solutions Private Limited,dsl
134026,Ultranet services private limited,dsl
134090,Leaptel,dsl
134113,Millennium Computers & Networking,dsl
134127,PT Zona Sejahtera Mandiri,dsl
134134,Western ICT Solutions Services,dsl
134146,SAM ONLINE,dsl
134153,Xplore Net BD,dsl
134259,Skynet,dsl
134371,CIRCLE NETWORK BANGLADESH,dsl
134489,S. B Link Network,dsl
134506,DNET,dsl
134623,PT Digital Network Antanusa,dsl
134630,PT Palapa Global Nusantara,dsl
134651,PT Yetoya Solusi Indonesia,dsl
134658,PT Julia Multimedia Nusantara,dsl
134674,TATA PLAY BROADBAND PRIVATE LIMITED,dsl
134697,Launtel,dsl
134707,RoyalCable Flash,dsl
134732,Dot Internet,dsl
134762,CHINANET Liaoning province Dalian MAN network,dsl
134772,CHINANET Guangdong province Dongguan MAN network,dsl
134773,CHINANET Guangdong province Guangzhou MAN network,dsl
134774,CHINANET Guangdong province Shenzhen MAN network,dsl
134810,China Mobile Group JiLin communications corporation,dsl
134968,Mizanur Rahman t/a Maya Cyber World,dsl
135000,Fiber Link BD,dsl
135126,Occom Pty Ltd,dsl
135232,Ipnet Broadband Network Pvt Ltd,dsl
135300,"Myanmar Broadband Telecom Co., Ltd",dsl
135328,Tangelo,dsl
135425,Caznet,dsl
135439,PT Adnet Media Indonesia,dsl
135477,PT Java Digital Nusantara,dsl
135478,PT Cyberindo Aditama,dsl
135480,PT Arjuna Global Teknologi Indonesia,dsl
135654,Internet @ Home Limited,dsl
135697,Tachyon Communications Pvt Ltd,dsl
135726,Vsj Internet Services Private Limited,dsl
135746,Cityline Networks Pvt Ltd,dsl
135756,VPS Broadband And Telecommunications Pvt Ltd,dsl
135760,Speednet Unique Network Pvt Ltd,dsl
135761,Userlinks Netcom Pvt. Ltd.,dsl
135772,POWERNET,dsl
135799,Rapidnet Private Limited,dsl
135806,Kalpavruksha Communication Services Pvt.ltd,dsl
135810,Srk Network,dsl
135839,Optical Broadband Communication Pvt. Ltd,dsl
135887,Belong (Telstra Limited),dsl
136027,Sheikh Shahnawaz Ahmed,dsl
136065,PT Solusi Trimegah Persada,dsl
136075,PT Cinoxmedia Network Indonesia,dsl
136100,PT BKV Net Telemedia,dsl
136119,PT Bali Towerindo Sentra Tbk,dsl
136128,PT Citra Akses Indonusa,dsl
136167,CHINA TELECOM (MACAU) COMPANY LIMITED,dsl
136176,Cyber Solutions BD,dsl
136199,China Telecom Guangdong Province Yuedong MAN Network,dsl
136200,CHINANET Guangdong province Foshan MAN network,dsl
136217,MOON NET,dsl
136224,City Online Ltd.,dsl
136255,Mytel Myanmar,dsl
136289,Bbrg Communiction And Internet Pvt Ltd,dsl
136334,Vortex Netsol Private Limited,dsl
136342,Winux Communications Pvt. Ltd.,dsl
136479,Cyber Telecom ISP,dsl
136514,Rashedur Rahman t/a Onesky Communications Limited.,dsl
136525,Wancom (Pvt) Ltd.,dsl
136557,Host Universal Pty Ltd,dsl
136644,Unborn Networks Private Limited,dsl
136714,Stampede Communications Pvt. Ltd.,dsl
136844,PT Verbind Internet Solusindo,dsl
136873,PT Mega Artha Lintas Data,dsl
136874,PT Garuda Media Telematika,dsl
136969,KK Networks (Pvt) Ltd.,dsl
137000,VIJAYALAKSHMI NET SERVICES PVT LTD,dsl
137226,"ANGELES CITY CABLE TELEVISION NETWORK, INC.",dsl
137329,PT Artha Lintas Data Mandiri,dsl
137351,PT Djaya Sampoerna Net,dsl
137403,SALTSYNC,dsl
137416,Netpark Communication,dsl
137449,SKYNET CHOWMUHANI,dsl
137453,Orange Bangladesh,dsl
137681,Alien Dns Pvt Ltd,dsl
137691,"Heilongjiang Province, P.R.China.",dsl
137834,Adel Online Technology,dsl
137872,China Mobile Hong Kong Company Limited,dsl
138024,SHOOTSPACE DIGITAL PVT LTD,dsl
138079,PT Fiqran Solusindo Mediatama,dsl
138087,PT Java Medianet Tekhnologi,dsl
138089,PT Global Media Data Prima,dsl
138096,PT Informasi Nusantara Teknologi,dsl
138109,PT Rasi Bintang Perkasa,dsl
138112,PT Megarap Mitra Solusi,dsl
138117,PT Solusindo Basis Teknologi,dsl
138143,PT Gerbang Akses Indonesia,dsl
138146,Mohammad SAHIDUL ISLAM,dsl
138150,Salim Khan & Milon Raihan,dsl
138259,Manish Infocom Private Limited,dsl
138311,Limerick Technologies Pvt Ltd,dsl
138343,Cyber Net Communications,dsl
138346,Sajid Trading Ltd.,dsl
138482,Skyview Online Ltd,dsl
138505,DNSBD,dsl
138517,PT Six Nett Solusindo,dsl
138528,"EMPIRE TECH Co., Ltd.",dsl
138551,Skyinfo Online,dsl
138575,APPLE NET,dsl
138590,Prime Networks,dsl
138600,Achiever Broadband Internet,dsl
138655,Trans World Enterprise Services (Private) Limited,dsl
138754,Kerala Vision Broad Band Private Limited,dsl
138814,PT Telemedia Prima Nusantara,dsl
138818,Internet Ini Saja,dsl
138824,PT Gemilang Jaya Elektrindo,dsl
138828,PT Telio Inti Nusa,dsl
138854,PT Inter Medialink Solusi,dsl
138860,PT Jaya Lintas Indonesia,dsl
138873,PT Green Net Indonesia,dsl
138881,PT Indonesia Trans Network,dsl
138886,PT Data Buana Nusantara,dsl
138887,PT Adizka Lintas Data,dsl
138910,Aero Cable,dsl
138974,MESH NETWORK,dsl
138998,HPLink,dsl
139009,Windstream Communication Limited,dsl
139026,Shadhinota Net,dsl
139042,Speed Links,dsl
139077,FREEDOM INTERNET HOLDINGS PTY LTD,dsl
139084,DIGITAL IMMORTALITY PTY LTD,dsl
139088,KK Networks (Pvt) Ltd.,dsl
139197,Thunder Network,dsl
139300,FUTURE NETWORK,dsl
139365,PT Patria Lintas Jaya,dsl
139378,PT NEX Solusi Teknologi,dsl
139389,PT Marawa Transmisi Media,dsl
139428,PT Lexxa Data Indonusa,dsl
139490,Aeronet Online Services Pvt Ltd,dsl
139515,ZITA TELECOM PRIVATE LIMITED,dsl
139623,My Net Pty Ltd,dsl
139642,Smart Link,dsl
139643,i Smart,dsl
139820,HG TELECOMMUNICATION PRIVATE LIMITED,dsl
139831,DITO TELECOMMUNITY CORP.,dsl
139854,Digi Net,dsl
139941,PT Riyad Network Multi Teknologi,dsl
139951,PT Alfatih Indo Teknologi,dsl
139955,PT Data Prima Solusindo,dsl
139967,PT Yasmin Amanah Media,dsl
139972,PT Putra Lebak Banten,dsl
139977,PT Prisma Media Nusantara,dsl
139981,PT Menaksopal Link Nusantara,dsl
139982,PT Buana Visualnet Sentra,dsl
139994,PT XL Axiata Tbk,dsl
140050,Next Geekers Pvt. Ltd.,dsl
140080,A1 Cyberlink BD,dsl
140133,Myworld Internet Services Pvt Ltd,dsl
140159,Linkio Fibernet Pvt Ltd,dsl
140201,Rtel Internet Services Private Limited,dsl
140384,PT Bitniaga Cipta Gemilang,dsl
140407,PT Kawan Informatika Teknologi Abadi,dsl
140413,PT Gayuh Media Informatika,dsl
140423,PT Chandra Media Nusantara,dsl
140457,PT Ikhlas Cipta Teknologi,dsl
140475,PT Citra Celebas Multimedia,dsl
140481,PT Tonggak Teknologi Netikom,dsl
140482,PT Infrastruktur Digital Indonesia,dsl
140607,Sign In (PVT) LTD,dsl
140644,Skylark Network,dsl
140726,China Unicom AnHui Province Network,dsl
140732,KK Networks (Pvt) Ltd.,dsl
140906,MAYA SOFT,dsl
140923,Global Link,dsl
140930,Pabna Cable Vision Dot Net,dsl
140962,IDEA TEC LTD,dsl
140994,Gigawave Communications,dsl
141010,SAM ONLINE,dsl
141023,HG TELECOMMUNICATION PRIVATE LIMITED,dsl
141049,PT Profesional Internet Indonesia,dsl
141056,PT IOSYS Media Data,dsl
141067,PT Trisula Media Data,dsl
141071,PT Jembatan Data Pangrango,dsl
141073,PT Juragan Wifi Indonesia,dsl
141077,PT Smart Teknologi Utama,dsl
141081,PT Indo Access Semesta,dsl
141093,PT Media Data Lintas Nusantara Bersatu,dsl
141105,PT Dapur Remaja Multi Sarana,dsl
141126,PT Cubiespot Pilar Data Nusantara,dsl
141137,PT Media Cepat Indonesia,dsl
141139,PT Chandela Lintas Media,dsl
141140,PT Jinde Grup Indonesia,dsl
141145,PT Giga Digital Nusantara,dsl
141215,Dotcom International Pvt. Limited,dsl
141285,Octel Network,dsl
141342,FIBERISH (PVT) LTD,dsl
141385,iNet,dsl
141431,Call 2 Phone Private Limited,dsl
141529,Vmps Internet Private Limited,dsl
141565,Puravi Elite Technologies Pvt. Ltd.,dsl
141588,PT Natakarya Mediatama,dsl
141600,PT Viriya Surya Abadi,dsl
141607,PT Gayatri Lintas Nusantara,dsl
141616,PT Orbit Eka Semesta,dsl
141626,PT Sandya Sistem Indonesia,dsl
141642,PT Ring Media Nusantara,dsl
141645,PT Pratama Asia Globalindo,dsl
141664,PT Jaringan Inti Exadata,dsl
141731,Max Hub Limited,dsl
141767,C G Communications Ltd,dsl
141806,SANSOM NETTECH PVT LTD,dsl
141916,PT Bantani Media Utama,dsl
141921,PT Jaringan Keluarga Bersama,dsl
141935,PT Cipta Data Global,dsl
141945,PT Hydra Media Indonesia,dsl
141959,PT Arta Flash Sintesa Nusantara,dsl
141983,PT Rajeg Media Telekomunikasi,dsl
141985,PT Argon Internet Amariqindo,dsl
142003,Netway,dsl
142006,Global ICT Network,dsl
142045,Fiber Link,dsl
142198,PT GIRADZ MEDIA NUZANTRHA,dsl
142221,PT Fazznet Zetta Indonesia,dsl
142307,PT CYB Media Group,dsl
142333,PT Triguna Akses Teknologi,dsl
142356,PT Aderani Multi Akses,dsl
142364,PT Subnet Data Nusantara,dsl
142366,PT Relabs Net Daya Cipta,dsl
142370,PT Master Star Network,dsl
142382,PT Klinik Digital Indonesia,dsl
142386,PT Jaringan Lintas Artha,dsl
142387,PT Integrasi Jaringan Ekosistem,dsl
142389,PT Inti Koneksi Intradata Indonesia,dsl
142394,PT Cahaya Solusindo Internusa,dsl
142419,Sndc Communication,dsl
142428,Suchana Broadband,dsl
142453,FASTJET TELECOM PRIVATE LIMITED,dsl
142559,Samz Broadband Networx ( SMC-PRIVATE ) LTD,dsl
146904,MICRONET GIGAFIBER PRIVATE LIMITED,dsl
147006,Star IT,dsl
147066,FASTTEL BROADBAND (PRIVATE) LIMITED,dsl
147087,PT Jaringan Internet Banten,dsl
147097,PT Jangkau Lintas Nusantara,dsl
147101,PT Lintas Teknologi Solusindo,dsl
147121,PT Marva Global Telekomunikasi,dsl
147126,PT Patra Sinar Teknologi,dsl
147154,PT Pass Internet Indonesia,dsl
147224,WSNL BROADBAND PRIVATE LIMITED,dsl
149306,Khilgaon Dot Net,dsl
149334,PT Mitra Andalan Nusa,dsl
149335,PT Gogiga Media Teknologi,dsl
149359,PT Persada Data Multimedia,dsl
149401,PT Sintesa Sinergi Nusantara,dsl
149404,PT Cepat Multi Data,dsl
149419,A.A Networks PVT Ltd,dsl
149433,FM Networks,dsl
149445,Patriot Technologies,dsl
149533,MRKR COMMUNICATIONS PRIVATE LIMITED,dsl
149664,PT NKNET Data Media,dsl
149672,PT Aktech Digital Solutions,dsl
149675,PT Garuda Lintas Cakrawala,dsl
149689,PT Akm Link Net,dsl
149697,PT Global Internet Solusindo,dsl
149712,PT Lingkar Kabel Telekomunikasi,dsl
149714,PT Lare Osing Ndo,dsl
149723,PT Afna Digital Indonesia,dsl
149728,PT Arsya Bintang Nusantara,dsl
149742,PT Urban Teknologi Nusantara,dsl
149744,PT Misqot Sejahtera Indonesia,dsl
149746,PT Blip Integrator Provider,dsl
149749,PT Pratama Komunika Sejahtera,dsl
149863,D TAJ ONLINE,dsl
149874,Multiwave Networks Pty Ltd,dsl
149881,PT Wikaplus Global Nusantara,dsl
149903,PT Pandawa Lintas Media,dsl
149915,PT Lintas Daya Nusantara,dsl
149925,PT Sakti Wijaya Network,dsl
149930,PT Replay Inti Media,dsl
149934,PT Pangkalan Lintas Data,dsl
149964,PT Mitracom Solusi Teknologi,dsl
150000,Data-Beam Business Solution,dsl
150008,Pioneer Elabs Ltd.,dsl
150022,METAWAVES PVT LTD,dsl
150034,FOFO NETWORKS PVT LTD,dsl
150073,WINNET BROADBAND PRIVATE LIMITED,dsl
150187,PT Indo Teknologi Konstruksi,dsl
150191,PT Sarana Intimedia Telematika,dsl
150193,PT Olean Permata Telematika,dsl
150202,PT Nanaka Network Communication,dsl
150232,PT Disafa Cahaya Utama,dsl
150242,PT Kampung Dua Net,dsl
150256,PT Interkoneksi Jaringan Data Nusantara,dsl
150257,PT Telindo Flash Mediatama,dsl
150272,PT Golden Network Nusantara,dsl
150279,PT Lintas Network Solusi,dsl
150462,PT Air Lintas Komunikasi,dsl
150487,PT Nusantara Akses Telekomunikasi,dsl
150501,PT Haci Telekomunikasi Indonesia,dsl
150509,PT Twins Data Pratama,dsl
150517,PT Media Grasi Internet,dsl
150519,PT Harmonika Multimedia Sawangan,dsl
150540,PT. Kalam Digital Signalindo,dsl
150552,PT Link Data Sumber Barokah,dsl
150555,PT Binerkahan Digital Telco,dsl
150557,PT Hasibuan Telekomunikasi Indonesia,dsl
150683,FASTTEL BROADBAND (PRIVATE) LIMITED,dsl
150697,S N FIBER,dsl
150701,Regiment Technologies,dsl
150750,IN CABLE INTERNET (PRIVATE) LIMITED,dsl
150931,PT Denta Sejahtera Group,dsl
150940,PT Mapalus Media Telekomunikasi,dsl
150942,PT Lambda Sinergi Telekomunikasi,dsl
150961,PT Pandeglang Akses Semesta,dsl
150972,PT Andal Berjaya Infomedia,dsl
150980,PT Menara Digital Salama,dsl
150986,PT Altafocus Media Center,dsl
150989,PT Media Akses Telematika,dsl
151064,FIC TECHNOLOGIES,dsl
151330,PLAY BROADBAND (PRIVATE) LIMITED,dsl
151396,Sajilo Net Pvt Ltd,dsl
151473,GAMMA LINKS PVT LTD,dsl
151505,PT Iktiar Doa Tawakal,dsl
151521,PT Exabit Group Network,dsl
151522,PT Lintas Data Trans,dsl
151533,PT Sarana Optima Berdikari,dsl
151549,PT Sarana Kawan Setia,dsl
151585,PT Wifa Lintas Data,dsl
151586,PT Bintang Semesta Telematika,dsl
151600,PT Inti Data Guna,dsl
151608,Blue Communication,dsl
151620,AVEVA RESOURCE,dsl
151633,Archon Data Solutions,dsl
151660,Neptune Internet,dsl
151667,G Net Service,dsl
151757,WEONE BROADAND PRIVATE LIMITED,dsl
151781,Rabbit Internet,dsl
151992,PT Jet Cyber Network Nusantara,dsl
151995,PT Wifipedia Sinergi Telematika,dsl
152005,PT Soultan Network Indonesia,dsl
152023,PT Gelam Net Solusi,dsl
152026,PT Anten Sarana Teknologi,dsl
152060,PT Surya Bestari Lestari,dsl
152073,PT Media Balai Nusa,dsl
152141,R-NET Wired Internet Services,dsl
152300,Sky Link Net,dsl
152322,Hilsa BD Broadband Network,dsl
152328,AVA BD NETWORK,dsl
152344,PT Linea Global Teknologi,dsl
152406,PT Griya Akses Teknologi,dsl
152411,PT Ismaya Djati Nuswantara,dsl
152449,IST,dsl
152488,BLUELINE BROADBAND PRIVATE LIMITED,dsl
152605,Z COM NETWORKS,dsl
152758,PT Akses Data Indoraya,dsl
152764,PT Cemerlang Internet Indonesia,dsl
152794,PT Net Patmedia Krama,dsl
152796,PT Satu Lima Indonesia,dsl
152825,PT Teradata Bintang Selaras,dsl
152841,PT Lintas Media Solusindo,dsl
153060,PT Nara Borneo Pratama,dsl
153073,PT Kanal Telu Multiteknologi,dsl
153079,PT Citra Jaya Adiwangsa,dsl
153085,PT Berkah Setia Digital,dsl
153122,PT Landak Annorty Net,dsl
153124,PT Cahaya Data Nusantara,dsl
153131,PT Maintek Juara Intisolusi,dsl
153234,SYXM CONECTIFY PRIVATE LIMITED,dsl
153292,Nextbit Communication Private Limited,dsl
153327,PT Adisesha Paladium Interchange,dsl
153573,PT BAYU MULTIMEDIA TELEKOMUNIKASI,dsl
153615,PT Lentera Abadi Solusinet,dsl
153664,PT Naomi Aurora Teknologi,dsl
153768,PT Signall Network Nusantara,dsl
153893,PT TENGGARA MULTIMEDIA GEMILANG,dsl
154146,PT Global Asta Systelematika,dsl
154189,Fiber 4,dsl
154210,PT Pituama Unggulan Teknologi,dsl
154223,DIGITAL WORLDLINK NETWORK (PRIVATE) LIMITED,dsl
154365,PT Bagian Teknologi Nusantara,dsl
154444,PT Nusa Data Koneksi,dsl
154449,Dream Solution Networks,dsl
196655,Nivos Energia Oy,dsl
196705,Ardinvest LTD,dsl
196714,Thueringer Netkom GmbH,dsl
196927,Regionalna Telewizja Kablowa Spolka Jawna L.Iwanski i...,dsl
196949,Natalia Sergeevna Filicheva,dsl
196954,Epcan GmbH,dsl
196968,Ilm-Provider UG (haftungsbeschraenkt),dsl
197023,MTS PJSC,dsl
197078,Yarnet Ltd,dsl
197146,PPHU Multicom Kumor Pawel,dsl
197207,Hamrahe Avval (Mobile Communication Company of Iran),dsl
197248,Dravanet Co Ltd.,dsl
197288,Norlys Digital A/S,dsl
197301,Parknet F.M.B.A.,dsl
197423,Jotel d.o.o.,dsl
197524,Leonet GmbH,dsl
197558,Muth Citynetz Halle GmbH,dsl
197637,ropa GmbH,dsl
197704,24IT MEDIA Sp. z o.o.,dsl
197793,Gigabit LLC,dsl
197897,5KOM OOD,dsl
198253,Kukushkin Anatoly Valerievich,dsl
198293,CDIT GIGABYTE,dsl
198408,E-Mouse Karol Urbanowicz,dsl
198440,AllPoints Fibre Networks Limited,dsl
198471,Opnet Srl,dsl
198570,Stadtnetz Bamberg Gesellschaft fuer Telekommunikation mbH,dsl
198589,Al-Jazeera Al-Arabiya Company for Communication and I...,dsl
198690,Fibrecast Ltd.,dsl
198709,Jacek Jarosz trading as Info Serwis,dsl
198722,1310 Limited,dsl
198726,Wemaconnect GmbH,dsl
198731,Prisco Electronica S.L.,dsl
198793,IP Benda Artyom Sergeevich,dsl
198813,SychrovNET s.r.o,dsl
198820,Limited Liability Company Radio Network,dsl
198859,Osuuskunta Keskikaista,dsl
198930,Vereinigte Stadtwerke Media GmbH,dsl
199082,Razavi Information and communication technology company Plc,dsl
199087,KaseNet Oy,dsl
199173,TechnoLux Ltd.,dsl
199284,Thueringer Netkom GmbH,dsl
199298,Jan Stetina,dsl
199452,MS3 Networks Ltd,dsl
199468,GRAIN COMMUNICATIONS LIMITED,dsl
199480,Alajärven Puhelinosuuskunta JAPO,dsl
199496,E-PORTS AMPLE DE BANDA I INTERNET S.L.,dsl
199508,S1 Networks Oy,dsl
199634,Yedinaya Setevaya Kompaniya Ltd,dsl
199775,Connexin Limited,dsl
199811,Wifx SA,dsl
199995,Omega Telecom LLC,dsl
200119,Michael Jochen Korn,dsl
200278,Kai Rottleb,dsl
200444,Glenn Haeger trading as GLH Netsolutions,dsl
200735,MN Glasfaser GmbH trading as MUENET GmbH & Co. KG,dsl
200736,MEDIANET INVEST AE,dsl
200773,INFORMATICA FUENTEALBILLA S.L.,dsl
200845,"AVATEL TELECOM, SA",dsl
200868,Kapalvæðing ehf,dsl
200924,Stiegeler Internet Service GmbH,dsl
201006,Kuuskaistan Palvelut Oy,dsl
201019,P4 Sp. z o.o.,dsl
201172,Suupohjan Seutuverkko Oy,dsl
201178,Euronet Telekomunikasyon A.S.,dsl
201211,Drugoy Telecom LLC,dsl
201290,BlackGATE B.V.,dsl
201540,Pishgaman Toseeh Fanavari Etelaat Va Ertebatat Jonoub...,dsl
201556,Videoline LLC,dsl
201587,verkko-osuuskunta Kuuskaista,dsl
201746,Olivenet Network S.L.,dsl
201749,SUPER CELL NETWORK FOR INTERNET SERVICES LTD,dsl
201776,Miranda-Media Ltd,dsl
201798,Bogons Ltd,dsl
201838,Community Fibre Limited,dsl
201952,LTD AtelRybinsk,dsl
201962,Michael Rack,dsl
202050,STIMO.NET SP. Z O.O.,dsl
202098,ENEL S.p.A,dsl
202208,Teutel GmbH,dsl
202246,Valoo Oy,dsl
202279,STATE UNITARY ENTERPRISE OF THE DONETSK PEOPLES REPU...,dsl
202282,FIBRUS NETWORKS LTD,dsl
202441,mts D.O.O,dsl
202596,G.Network Communications Limited,dsl
202613,Aruba S.p.A.,dsl
202813,"LIBERATEL COMUNICACIONES, S.L.",dsl
202870,Dimensione S.r.l.,dsl
202911,New Age Networks Ltd.,dsl
202921,CC INTERNET s.r.o.,dsl
202940,ITC NG ltd,dsl
203206,A.C. NetFlash Technologies Ltd,dsl
203217,Horizon Scope Mobile Telecom WLL,dsl
203293,Norbert Herter trading as Regionetz.net,dsl
203568,Airband Community Internet Ltd,dsl
203817,Kuhmon kyläverkko-osuuskunta,dsl
203847,Marconi Solutions Srls,dsl
203953,Hiper A/S,dsl
203971,AzFiberNet LLC,dsl
204151,EWII Bredbaand A/S,dsl
204161,Alexey Geiner,dsl
204170,Awaser Oman LLC,dsl
204274,AURA Fiber A/S,dsl
204332,TKC system s.r.o.,dsl
204538,Kareby Hosting AB,dsl
204731,FIBRENEST LIMITED,dsl
204779,Local Loop Oy,dsl
204989,Rekers Digitaltechnik Beteiligungsgesellschaft mbH tr...,dsl
205254,"Valeen for General trading, Internet Services and Inf...",dsl
205473,SAWAD LAND for Information Technology Ltd,dsl
205515,Telecommunication Systems LLC,dsl
205669,Association ResEl,dsl
205714,Telemach Hrvatska d.o.o.,dsl
205771,OCTAPLUS NETWORKS LTD,dsl
205806,Stadtwerke Neustrelitz GmbH,dsl
205844,Stadtwerke Schorndorf GmbH,dsl
205889,Giga Nineveh for internet services Ltd,dsl
205975,Fibre Assets Ltd,dsl
205998,Skytel LLC,dsl
206067,Hutchison 3G UK Limited,dsl
206111,LinkIT SIA,dsl
206196,Stadtwerke Lutherstadt Eisleben GmbH,dsl
206206,Kurdistan Net Company for Computer and Internet Ltd.,dsl
206238,Freedom Internet BV,dsl
206260,Svorka AS,dsl
206262,TelKos L.L.C,dsl
206347,Wessex Internet Limited,dsl
206366,Rural Telecom SL,dsl
206509,KCOM Group Limited,dsl
206774,Internetnord AB,dsl
206920,Glentevejs Antennelaug,dsl
206978,Stadtwerke Meerane GmbH,dsl
207017,Skywire ApS,dsl
207144,SOFCOMPANY Ltd,dsl
207369,"Skynet Telecom, LLC",dsl
207375,Fiber Operator B.V.,dsl
207645,F & W Networks Ltd,dsl
207860,Via Web Net Telecom LTDA,dsl
207987,EM SISTEMAS INFORMATICOS Y TELECOMUNICACIONES DE MALL...,dsl
207995,Lightning Fibre,dsl
208038,ITTak LLC,dsl
208041,Rafal Rajba trading as Intertell sp. z o.o.,dsl
208189,AllPoints Fibre Networks Limited,dsl
208397,INFOSTROY LLC,dsl
208594,Netbone Telekomunikasyon A.S.,dsl
208599,Lounea (ex. Kalajoen Kuitu),dsl
208687,AllPoints Fibre Networks Limited,dsl
208882,"Automation & Business, s.r.o.",dsl
208909,Gurbtec Iguana Telecom SL,dsl
208972,GIBIRNet Iletisim,dsl
208988,Buchholz Digital GmbH,dsl
209002,Blackberry Capital Limited LLC,dsl
209275,NETMAX TELEKOMUNIKASYON ILETISIM HIZMETLERI TICARET L...,dsl
209400,KurpfalzTEL GmbH,dsl
209528,MyWebCity Denmark ApS,dsl
209551,Amisol GmbH,dsl
209863,PROLVL Ltd.,dsl
210218,Open Fiber S.P.A.,dsl
210278,Sky Italia srl,dsl
210490,FOP Matishynets Serhii,dsl
210616,SM Ltd.,dsl
210619,Monkey Tree Hosting Limited,dsl
210874,Box Broadband Limited,dsl
211215,Fibernet Finland Oy,dsl
211309,Obos Nett AS,dsl
211597,Lit Fibre Group Ltd.,dsl
211785,TechLabItalia s.r.l.,dsl
211873,Stadtwerke Merseburg GmbH,dsl
212109,Squirrel Internet Ltd,dsl
212193,VIVA INTERNET LIMITED SIRKETI,dsl
212263,Rocket Fibre Ltd,dsl
212655,YouFibre Limited,dsl
212665,Sandefjord Fiber AS,dsl
212683,Olilo UK & Ireland Ltd,dsl
212751,Onorato Massimiliano trading as MAXIDEA SAS,dsl
212756,SmartLink for Internet Services LTD,dsl
212897,JETNET KOMUNIKACIJE DOO,dsl
213269,Oulun Seudun Sähkö Kuitu Oy,dsl
213281,Greenfiber Internet & Dienste GmbH,dsl
213494,STSNET LLC,dsl
213746,Fiberwave Szolgaltato Bt.,dsl
215066,Aquiss Limited,dsl
